Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Norway,NOR,2948.93164063,3099.00341797,3889.95947266,4632.56835938,5097.34423828,5584.68896484,5892.98730469,6895.56005859,7768.05029297,7301.95996094,7859.51611328,8900.37207031,8970.11914063,9241.265625,9116.37792969,7566.56152344,7492.07666016,7815.78710938,8271.859375,8007.35546875,7824.57714844,9163.13867188,8692.57617188,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Oman,OMN,261.88265991,259.59085083,274.11166382,290.38589478,306.42941284,326.909729,341.97601318,397.21173096,466.60375977,510.08691406,583.57073975,563.23632813,561.1171875,587.71075439,726.64660645,767.04455566,714.48864746,704.6295166,639.78082275,730.08325195,859.24969482,856.42144775,706.92224121,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Pakistan,PAK,15.36755657,13.41587162,14.98332214,14.34851551,15.53542328,19.58962631,24.43647003,26.14198685,24.34272766,23.14643288,23.62846184,25.02491379,25.59742928,28.20998955,32.11787415,33.99359894,36.46934128,42.07228851,40.09578323,36.01374817,36.9091301,42.79639816,38.76602173,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Palau,PLW,675.54473877,640.58422852,609.03295898,638.3067627,765.0546875,810.10369873,852.00756836,897.35339355,880.83892822,947.12615967,1093.30786133,1072.56323242,1239.99304199,1399.29931641,1481.35656738,1554.91186523,1704.62316895,1775.32849121,1794.765625,1924.65795898,1934.02905273,1916.50598145,1978.85437012,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Panama,PAN,300.66052246,296.75146484,308.58657837,303.45755005,344.4079895,323.0513916,370.62973022,472.08703613,506.78494263,550.80755615,607.42242432,664.97564697,725.01544189,805.78985596,919.2946167,982.06530762,1056.68481445,1126.96154785,1227.30554199,1339.45153809,1358.4498291,1417.1541748,1472.04638672,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Papua New Guinea,PNG,18.84121323,18.19814301,20.55322266,21.9858036,25.73586273,27.49723434,30.03865242,33.18586731,34.69308472,36.5436821,39.3453064,52.49456787,70.27664948,76.75310516,89.08061218,45.18995285,53.98646545,55.24723816,59.04003525,59.89566803,55.92817688,61.02529907,81.11356354,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Paraguay,PRY,104.49077606,91.8441391,65.0742569,70.85758209,88.10053253,95.1805954,122.45078278,161.25285339,220.90351868,217.7858429,258.43127441,337.81317139,368.7868042,391.80084229,440.85821533,393.42440796,385.52297974,406.60488892,422.13101196,416.84432983,411.81765747,480.11322021,480.19396973,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Peru,PER,83.63842773,89.36621857,97.6605072,97.352211,105.16587067,123.25354004,136.14295959,158.55148315,191.42611694,209.1973877,241.43280029,264.46487427,309.31439209,320.96490479,332.18841553,310.60983276,311.33517456,332.54321289,362.75994873,367.98739624,399.59625244,455.69836426,445.85757446,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Philippines,PHL,32.10300446,27.60987473,26.76997948,31.60413551,33.50411606,45.67607498,53.87452698,64.27903748,75.69056702,77.64539337,89.35166931,95.95716095,109.2149353,118.87432098,106.16293335,113.4342804,118.05981445,120.32259369,125.27716827,141.6925354,166.61218262,208.192276,182.93429565,194.05615234,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Poland,POL,238.00448608,282.8210144,315.83145142,339.33520508,392.00338745,465.70019531,524.09747314,660.92468262,892.59698486,759.60577393,809.19940186,866.09466553,815.1418457,878.08837891,911.29815674,803.95965576,816.08618164,909.57818604,978.73565674,1014.03820801,1025.98486328,1183.30236816,1193.13061523,1543.71240234,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Portugal,PRT,995.34210205,1015.54956055,1139.4029541,1443.37792969,1723.74401855,1814.35449219,1857.64526367,2112.52880859,2391.98120117,2346.54199219,2259.30371094,2255.96923828,1980.01867676,2030.63012695,2059.92651367,1790.53405762,1875.2421875,1998.06469727,2216.30664063,2221.73120117,2346.33081055,2760.16503906,2580.75634766,2743.57739258,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Puerto Rico (US),PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Qatar,QAT,553.08605957,598.73602295,668.85986328,1115.45336914,1261.61999512,1386.015625,1378.9296875,1301.49682617,1292.60046387,1325.43005371,1309.79272461,1482.28308105,1712.67089844,2029.8659668,2252.4140625,2422.64453125,2072.06103516,1911.95361328,1966.55712891,2007.51525879,1967.15197754,1847.00231934,1781.56030273,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Romania,ROU,69.89345551,78.8175354,96.57698822,143.54553223,190.7950592,254.52961731,291.00408936,415.06790161,521.31561279,449.37692261,472.20751953,426.59973145,401.67105103,495.23623657,503.34753418,442.24038696,476.24505615,555.11309814,687.15411377,738.5581665,809.58880615,963.01287842,902.2677002,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Russian Federation,RUS,95.20859528,117.87785339,140.05729675,163.31135559,207.61283875,270.1439209,350.84014893,459.60116577,606.77508545,513.91033936,564.30065918,681.04577637,755.48553467,805.52130127,736.32177734,496.9503479,463.29275513,577.06811523,606.11401367,650.47058105,814.94451904,881.75720215,1078.23486328,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Rwanda,RWA,9.00399399,7.86746025,7.32393837,17.25927353,20.23413277,25.02086639,27.15680885,33.50766754,39.94607162,43.99682617,47.96915817,51.64990616,57.26454163,47.7545433,50.63998795,48.81341934,50.77831268,48.27599335,51.35319138,50.75216675,58.29339218,60.46223831,76.83828735,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Samoa,WSM,60.4606514,56.09679031,72.41275024,81.95996094,104.42662811,121.24176788,133.41867065,147.84771729,156.89399719,172.45288086,185.43850708,211.88684082,197.01564026,247.41108704,248.20323181,240.28297424,238.34661865,220.82498169,200.42073059,242.9050293,256.74545288,270.41333008,236.22660828,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,San Marino,SMR,2176.20825195,2202.07763672,2253.21850586,2506.68334961,2958.87963867,3055.63232422,3242.24291992,3804.50634766,4378.24853516,4242.50341797,3813.88354492,4550.35058594,4310.10009766,4113.46679688,4120.02685547,3530.04614258,3621.23266602,3672.30322266,3969.36474609,3801.21044922,3758.609375,4033.1027832,3874.98535156,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Sao Tome and Principe,STP,49.63587952,47.14751816,50.61143494,71.20994568,71.05591583,80.13071442,57.2040329,59.71631241,64.58831787,64.90551758,60.94829941,69.45979309,86.29039001,124.59179688,118.70980835,85.37828827,109.73142242,117.07767487,108.87628937,106.86884308,159.84396362,187.06524658,180.3336792,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Saudi Arabia,SAU,493.36984253,482.10446167,449.84130859,457.08770752,471.45797729,545.73571777,634.81872559,662.00793457,663.14331055,760.19476318,765.91680908,954.38873291,1093.15588379,1189.67932129,1363.59155273,1309.27148438,1353.21813965,1400.90356445,1488.9753418,1504.55249023,1574.70068359,1654.74353027,1593.37145996,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Senegal,SEN,21.41570663,23.45893669,26.46221161,35.14493942,41.94406128,36.00606155,38.28113556,40.60185623,49.05390167,50.27443314,51.38805008,57.93114853,56.61458969,60.51578903,61.40605545,53.32304382,53.90053558,56.49185944,64.37467957,64.33670807,75.16521454,71.12162781,63.73388672,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Serbia,SRB,56.47927475,112.19810486,173.26341248,230.08865356,274.45532227,307.54705811,371.506073,547.22723389,671.88702393,575.262146,545.33380127,618.89422607,559.90545654,627.53308105,608.85858154,491.25177002,486.42944336,515.84588623,617.08679199,641.02966309,670.19439697,919.16790771,903.11828613,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Seychelles,SYC,340.23703003,390.20773315,382.27920532,446.6859436,511.96136475,537.44683838,581.25598145,508.96060181,478.90612793,401.24008179,546.56799316,560.39526367,666.49902344,646.56634521,631.42675781,575.63037109,673.19622803,667.09515381,708.699646,692.09197998,693.1987915,629.11602783,694.75085449,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Sierra Leone,SLE,17.80823517,19.44268227,23.70949936,22.6285038,23.45412064,27.1346283,30.24594879,31.99986649,37.45465088,39.24406815,37.81203461,49.60349274,51.89955902,84.93772125,143.60603333,118.66024017,84.6361618,47.37737274,44.82733536,48.13619995,47.8861618,44.90049362,39.31665802,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Singapore,SGP,796.03100586,690.01330566,749.44445801,851.10961914,868.43688965,908.3760376,989.73895264,1116.97937012,1286.91345215,1326.11682129,1510.66784668,1700.1685791,1853.02429199,2102.97021484,2233.34960938,2330.39599609,2488.28295898,2645.3293457,2688.27270508,2893.78222656,3492.35986328,4044.17333984,4320.51611328,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Slovak Republic,SVK,203.50627136,212.22207642,254.12765503,344.47335815,511.52990723,601.31323242,729.01324463,1029.30029297,1251.67724609,1320.09301758,1296.54284668,1352.43835449,1319.43823242,1370.46765137,1289.34851074,1108.87817383,1175.6270752,1189.07983398,1299.91125488,1342.07580566,1393.62438965,1684.51550293,1642.39208984,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Slovenia,SVN,796.64703369,826.22576904,944.87145996,1203.06359863,1368.64855957,1449.18920898,1541.66430664,1795.95043945,2179.45239258,2125.05688477,2017.14660645,2147.80517578,1974.85400391,2055.38134766,2062.38476563,1775.86071777,1838.65405273,1925.03466797,2169.57885742,2219.09790039,2417.20874023,2779.56591797,2737.84936523,3033.32104492,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Solomon Islands,SLB,46.02681351,60.23266602,76.49930573,53.52047729,64.72148895,89.02578735,87.74922943,89.10964203,75.69615936,93.87008667,74.11127472,95.43640137,100.7893219,99.02694702,105.87472534,90.99643707,94.32994843,89.29357147,88.03850555,98.67025757,100.99560547,98.7951355,96.73880768,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,12.85289001,13.11646461,14.08594513,11.72021103,13.46292782,12.70534706,12.87221336,12.42313194,14.63377476,15.34639168,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,South Africa,ZAF,236.08114624,202.81065369,179.5135498,286.01998901,362.28662109,400.5355835,417.91174316,455.17498779,442.10626221,487.62774658,621.41906738,686.87243652,646.49920654,593.80157471,539.30780029,491.90652466,456.56936646,527.52020264,558.8013916,538.80426025,503.46759033,592.53417969,569.84075928,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.05690956,31.05302238,35.07043839,47.23431778,34.53858948,49.41268158,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Spain,ESP,1005.28399658,1045.05065918,1174.5793457,1640.91772461,1922.27380371,2062.40625,2242.15869141,2606.27783203,2995.18603516,2937.71777344,2789.63720703,2908.91967773,2590.73803711,2630.01904297,2680.02954102,2349.54663086,2377.04956055,2525.13964844,2741.90600586,2713.62255859,2898.00537109,3144.11181641,2910.83764648,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Sri Lanka,LKA,42.54893112,39.87185287,41.24043274,40.82443619,49.14835358,55.40001297,63.2890892,71.38779449,90.00082397,97.26274872,105.07371521,115.51642609,110.03600311,133.15968323,132.82194519,144.29077148,145.32496643,142.32518005,154.64622498,154.87071228,152.001297,157.13322449,145.55810547,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,St. Kitts and Nevis,KNA,446.66659546,440.21563721,465.07720947,482.87136841,491.62530518,556.97229004,689.44549561,707.96960449,881.09844971,872.67474365,866.84997559,920.49584961,880.17578125,938.31616211,961.73028564,1041.82250977,1161.87097168,1185.9017334,1120.83300781,1223.83544922,1067.96020508,1134.47509766,1160.26428223,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,St. Lucia,LCA,285.84280396,285.04898071,299.7996521,317.27593994,309.42208862,333.37374878,389.94595337,439.59280396,430.23074341,432.087677,438.23928833,463.79498291,455.97622681,483.6133728,464.51150513,466.48291016,472.43051147,495.12600708,486.53726196,493.95703125,577.55700684,588.36962891,644.80279541,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,St. Vincent and the Grenadines,VCT,149.9225769,162.93431091,175.48046875,178.1368866,188.43644714,197.63206482,209.83639526,244.32910156,256.13983154,264.6159668,281.91867065,276.15722656,298.78082275,300.01953125,299.33129883,302.58422852,313.66229248,337.89614868,358.53372192,372.05615234,406.3571167,454.80987549,434.86938477,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Sudan,SDN,13.99440765,15.18379402,16.70688248,22.58514786,29.30379486,37.07450485,55.32654953,81.79000854,82.84203339,80.0038147,73.60456848,80.3718338,75.40813446,97.4927597,88.78570557,93.69758606,89.39611053,67.75525665,33.73799133,33.70681,22.17246819,20.4981575,31.57727051,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Suriname,SUR,166.90083313,91.73781586,158.21212769,166.88664246,212.50817871,241.68415833,313.68301392,309.17565918,334.24771118,380.04019165,399.59710693,375.34957886,406.05526733,434.50332642,440.95263672,511.91244507,338.24822998,322.00415039,445.90789795,599.07025146,453.44619751,294.25476074,343.85302734,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Sweden,SWE,2173.1940918,2155.85424805,2459.09863281,3110.19970703,3488.17285156,3547.63330078,3765.39697266,4310.32666016,4627.56396484,4136.17333984,4416.14550781,6351.21679688,6254.44287109,6696.87255859,6605.91162109,5598.68164063,5680.72607422,5837.77099609,6005.06591797,5652.98974609,6003.09375,6842.46044922,5943.36132813,6152.33300781,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Switzerland,CHE,3559.81982422,3763.38452148,4211.72949219,5018.52734375,5608.703125,5673.93994141,5671.98144531,6154.703125,7120.65283203,7297.37988281,7695.68798828,9204.87792969,8929.32519531,9324.97265625,9550.45507813,9272.515625,9276.50292969,9423.64941406,9577.30273438,9646.91308594,10348.34667969,11262.23046875,10963.43066406,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Syrian Arab Republic,SYR,53.47885895,57.49734879,62.5323143,59.66984177,59.96079254,62.02973557,63.69380569,71.78123474,82.53261566,87.32125854,88.11807251,74.3771286,62.70924759,44.37207794,46.44654465,36.14657974,25.93214798,33.63182449,43.59334946,50.25953293,30.63546944,25.79880524,34.36484528,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Tajikistan,TJK,5.90626955,7.56599855,8.21969986,10.97546482,14.6509676,17.38472557,20.04485893,28.58950996,41.35135651,38.9187851,42.28567886,48.8431282,56.97117615,67.62356567,73.06859589,62.75804901,54.9213562,56.85092545,58.51539993,60.51568222,74.17329407,75.10315704,78.61326599,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Tanzania,TZA,12.33031845,15.1739912,17.0355854,20.39437675,23.4493866,27.71374512,35.59762955,36.23610306,36.26182556,33.9993782,37.18493271,37.75179672,41.99654007,43.46931839,39.85456848,33.27184296,36.65267563,39.03560638,41.28152084,39.98176956,31.72098923,37.56311798,35.64775848,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Thailand,THA,62.21043015,57.19389343,69.68746185,76.13368225,82.91682434,90.61147308,103.26116943,125.10979462,149.06762695,149.67800903,168.61891174,191.74464417,201.70690918,207.81243896,213.74395752,219.15092468,229.7849884,247.08152771,274.71221924,288.31097412,304.3817749,363.72845459,369.97647095,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Timor-Leste,TLS,..,..,..,15.18759537,20.22569466,25.72540092,27.90169907,30.51906586,43.71953964,50.18856049,52.6151619,64.43626404,71.46888733,102.79840851,93.10574341,101.4779892,92.69400787,86.16269684,78.07413483,78.01346588,118.49451447,132.07870483,174.91215515,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Togo,TGO,10.63639355,10.63499069,12.01032352,14.70664024,16.09196472,16.95772171,17.75014305,22.34309769,26.89384079,28.3035717,30.54597664,34.41139603,35.40290833,39.56414795,41.96416092,46.69767761,50.64896011,51.5464592,52.43610382,48.85387421,52.75213242,52.72237015,54.01099014,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Tonga,TON,53.3949585,55.2772522,62.6541748,68.05188751,102.70134735,108.29302216,149.22753906,134.56217957,190.86582947,118.79367065,166.58139038,193.43716431,316.68118286,168.82937622,207.05262756,177.37759399,202.96311951,240.52340698,272.08758545,260.73986816,256.30737305,341.50390625,378.30541992,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Trinidad and Tobago,TTO,266.16275024,272.72851563,324.36880493,358.59500122,431.37268066,530.35229492,568.72583008,667.35321045,751.54608154,776.62243652,825.16088867,872.96398926,895.08026123,970.90222168,1010.82769775,1061.58666992,1064.41772461,1083.37609863,1080.45397949,1097.20556641,1051.83642578,1173.39306641,1292.01806641,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Tunisia,TUN,111.01378632,114.00454712,124.64620972,148.93447876,167.27586365,169.84550476,178.82592773,202.32022095,230.50152588,231.3591156,240.75447083,270.67507935,270.29055786,284.64538574,287.60955811,249.46418762,240.40258789,223.85903931,215.418396,212.60031128,250.46203613,270.34024048,265.85464478,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Turkiye,TUR,192.8344574,148.86210632,181.39144897,232.5562439,292.65307617,357.40197754,409.25881958,504.37646484,561.73529053,492.30032349,531.82861328,525.89105225,520.44274902,547.95465088,520.40753174,444.70803833,456.3659668,432.13754272,380.27835083,388.67486572,386.2593689,431.33978271,385.87997437,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Turkmenistan,TKM,75.52490234,120.8463974,128.08802795,199.93019104,302.85839844,324.81155396,349.6842041,261.83258057,235.91514587,178.44587708,202.7792511,251.85777283,289.13015747,339.92349243,393.86843872,362.72949219,376.65567017,410.81082153,411.32562256,432.78118896,420.0083313,471.86325073,579.15454102,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Tuvalu,TUV,351.92758179,261.71032715,207.1824646,274.99337769,216.72221375,231.17539978,285.24816895,281.69580078,297.58547974,330.37155151,465.0112915,501.53479004,473.34634399,503.47753906,527.12036133,449.56771851,697.90136719,1001.7612915,816.8225708,1128.93554688,923.06542969,1152.32275391,1084.66955566,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Uganda,UGA,16.42591858,15.99569035,15.74429226,14.23364067,18.60707474,25.86819267,31.60310555,36.10126495,40.04308701,44.3670578,51.88574982,55.2076683,55.03918457,52.906353,50.957798,40.09843445,39.08125305,31.43818092,32.9515686,33.36559677,44.73381805,51.03484726,44.14502716,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Ukraine,UKR,34.62232971,44.14328766,52.11910248,67.87039948,83.23918915,114.63265228,146.27377319,183.18217468,212.75292969,165.98542786,199.49559021,240.17747498,270.76205444,275.94143677,208.94400024,154.75454712,154.5546875,183.69506836,217.73760986,242.81388855,265.07846069,369.90487671,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,United Arab Emirates,ARE,706.03112793,689.29278564,754.26220703,784.89343262,821.74920654,898.36480713,1031.14904785,1176.49328613,1465.82446289,1531.02209473,1619.98864746,1787.59997559,1711.38525391,1789.68579102,1776.7310791,1479.49743652,1592.91906738,1695.203125,1872.58422852,1962.46728516,2154.41113281,2249.96313477,2314.74511719,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,United Kingdom,GBR,2027.64416504,2083.99023438,2374.82177734,2789.35131836,3377.11694336,3547.28979492,3817.99072266,4431.63769531,4301.41552734,3829.68286133,3892.38012695,4140.36230469,4217.24755859,4348.28662109,4716.30224609,4440.73828125,4016.63916016,3907.82226563,4219.48632813,4258.63476563,4816.15283203,5612.04931641,5035.6171875,5366.77685547,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,United States,USA,4548.5546875,4901.67529297,5327.93701172,5732.24365234,6071.84423828,6428.60205078,6802.47509766,7153.73144531,7364.93847656,7614.82421875,7836.08837891,8015.78076172,8262.29101563,8411.42871094,8796.18261719,9200.85839844,9536.20605469,9822.37890625,10182.25585938,10546.01367188,11672.77050781,11999.09082031,12434.43359375,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Uruguay,URY,699.20495605,679.4229126,436.44049072,383.55554199,375.93881226,445.28201294,500.65515137,578.34454346,811.7020874,826.05682373,1043.26000977,1244.93884277,1347.02868652,1516.80664063,1495.59777832,1424.8939209,1469.38964844,1672.3314209,1713.26611328,1692.50195313,1432.00463867,1594.98059082,1850.80737305,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Uzbekistan,UZB,35.72119904,30.46290398,24.50708961,25.61911011,28.02430153,32.51261139,37.97257233,46.89629364,61.29156876,71.95819092,92.87456512,109.86156464,127.94210052,140.71011353,118.44307709,132.60565186,129.82177734,93.4151535,82.53038788,98.6240387,120.29019165,156.44789124,169.43212891,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Vanuatu,VUT,48.28763199,45.73453903,52.34658813,54.93638229,62.80937958,61.94078064,67.59348297,72.52819061,81.70391083,82.80802155,99.27953339,113.81780243,118.25688171,130.88293457,108.22322083,118.69898987,88.35998535,91.04128265,110.32492065,112.13746643,125.41011047,141.28567505,135.42979431,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,164.68154907,112.7611084,153.24269104,162.50117493,208.56968689,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Viet Nam,VNM,21.0719223,25.55491257,21.87733841,24.88381386,31.97719193,38.96974945,46.86905289,54.40701294,64.433815,69.82720184,85.36088562,97.05238342,109.29483795,104.10972595,119.44549561,121.43981171,133.1960144,147.51425171,161.97871399,171.15296936,153.10160828,168.08033752,188.89749146,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,West Bank and Gaza,PSE,129.54533386,127.37930298,118.22906494,111.62216187,150.72610474,158.43028259,154.09745789,149.22294617,200.96418762,221.97026062,219.44699097,308.36453247,298.34082031,327.25717163,314.27474976,286.91394043,299.4125061,310.2114563,324.02166748,317.45007324,314.82254028,364.4173584,350.63812256,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,"Yemen, Rep.",YEM,22.91244888,24.09247589,24.80142403,31.60428619,34.62483978,38.27000809,44.81512451,51.83703613,61.74676514,58.02085114,59.60072327,56.58930588,64.67756653,68.39746857,69.24575806,57.9312973,47.25681305,51.94430542,83.34048462,43.06481552,32.30203629,32.01807785,38.11569214,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Zambia,ZMB,15.00134468,19.15345192,23.19246864,26.75762367,30.09499931,44.99598694,58.68175507,51.24428177,61.45419693,58.61063385,57.67263412,64.3181076,69.17604828,83.29361725,65.39261627,57.38765335,55.39532089,70.93283844,69.82767487,85.02349854,60.01779938,74.83802795,76.05962372,..,..
Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,94.44809723,83.82868195,85.69155121,96.86148834,111.61201477,103.31652832,105.11625671,91.87199402,114.76815033,55.10725403,51.14250565,63.51144791,70.66313934,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Afghanistan,AFG,..,..,9.44339085,8.94125843,9.80847359,9.94828892,10.62276554,9.90467453,10.25649548,9.81848717,8.56967163,8.56190777,7.89716864,8.80596447,9.52887821,10.10534763,11.81859016,12.62081718,14.20841885,14.83131981,15.53361416,21.508461,23.0881691,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Albania,ALB,5.94419765,5.92584515,5.66464472,5.91140795,5.89364862,5.72954512,5.63177013,5.92609119,5.50900269,5.82603931,6.23667669,6.18297672,6.15746212,6.28286266,6.43451118,6.46411896,6.7293272,6.57848787,6.66844559,6.86214113,7.50389433,7.39913177,6.19368076,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Algeria,DZA,3.21485448,3.53628588,3.44169641,3.32569361,3.29030514,3.1188612,3.18999887,3.62011433,3.98331022,4.89210796,4.64001417,4.82567501,5.63657808,5.64542007,6.01485014,6.3343544,6.00079727,5.94846106,5.93238592,5.41731071,5.63831711,5.0110569,3.6230433,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Andorra,AND,5.95276403,5.85823727,5.99621153,5.54771519,5.28846931,5.59476948,4.96530008,4.92347288,5.67066383,6.08094168,7.67537737,7.62060833,6.71083689,6.79964209,6.77308035,6.91586447,6.90521765,7.07142639,7.37541723,7.323246,8.78673935,8.33450699,7.53678846,7.92821121,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Angola,AGO,1.90859938,4.48351622,3.32946134,3.54797316,3.96719909,2.85219526,2.68553543,2.97439122,3.32290339,3.84260798,2.69509959,2.64560771,2.39574957,2.73282695,2.43412876,2.60579467,2.71314979,2.79383755,2.59482241,2.47518778,3.27488494,3.09277129,2.92737579,..,..
